id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
47,0,14,1,600.0,UNSAT,3.1,65525,4384060,,47398719e7ba37db5f6383de3b2f3b853e67e1acbd07261c3ec80617ea1ab333,drat-trim,2.1,True,21.2,16:28:53,
46,0,14,1,600.0,UNSAT,3.1,69597,4738610,,ee1a5588637a708a2e7fd64a164a789972bc531e13c457dea08c6ad09442d040,drat-trim,2.3,True,21.4,16:28:53,
56,0,14,1,600.0,UNSAT,2.2,49540,3480716,,5ff6df2ca79322d58454fdb73b60e1e527745499b0474159d33294b05f8f5ea9,drat-trim,1.5,True,21.8,16:28:53,
64,0,14,1,600.0,UNSAT,0.7,16982,1240327,,d19a2934f8dce4e1b23762dc9e2ad675009a13905e59e05bd12454b51f7371c1,drat-trim,0.5,True,22.2,16:28:54,
53,0,14,1,600.0,UNSAT,2.5,54060,3779205,,ad1f374b60d1250a4d69e1b5f25d0be5b53aebb0e6f56948eb6d0ff0144d7e4b,drat-trim,1.7,True,22.3,16:28:54,
66,0,14,1,600.0,UNSAT,0.8,15853,1304958,,44d04fa8e5c60a88efae153771bb094ed8291f1eef3e5f5309f8eab3031f2498,drat-trim,0.5,True,22.7,16:28:54,
59,0,14,1,600.0,UNSAT,2.3,50103,3565772,,dcaae606d719c3c8fa56df0f78fd675abf564a4bbb824f19bc4aab9e7dfae4b2,drat-trim,1.5,True,22.9,16:28:55,
65,0,14,1,600.0,UNSAT,1.0,23242,1540169,,73ee663c40ec73534a5f51f22e5f8a56ecca05e1d665417827a592b8a709553f,drat-trim,0.7,True,22.9,16:28:55,
68,0,14,1,600.0,UNSAT,0.5,9621,800676,,61820174cd7177dce610a123c09bfc315adc970e504da1890f1568e906028745,drat-trim,0.3,True,23.0,16:28:55,
69,0,14,1,600.0,UNSAT,1.0,25458,1746491,,f58d40d19d6505d3281bdfe97bc4350d1163ce003499a601651882e0e33fafa5,drat-trim,0.4,True,23.6,16:28:55,
61,0,14,1,600.0,UNSAT,2.3,54214,3876711,,cacc00911eb004ad2fa94b818eead634e14a62d2c99af66e1a48602e473c8d8c,drat-trim,1.7,True,23.7,16:28:55,
67,0,14,1,600.0,UNSAT,1.1,25559,1703500,,dd4b7b19ceb84bf83abeca1407ff53200aa77b6e6bcd19abb59e41afe3c53315,drat-trim,0.7,True,23.8,16:28:55,
57,0,14,1,600.0,UNSAT,3.2,75005,5170960,,8dcc940ff232f8b4027521da6b2c3b410bc9131a0c84e84c8c78476f1fc0be63,drat-trim,2.2,True,23.8,16:28:55,
70,0,14,1,600.0,UNSAT,0.7,17161,1316117,,2be53d49550bcc15fa97c0d36edc3a77ad1c0b89e6800393bd68e6aacc56be41,drat-trim,0.5,True,24.0,16:28:56,
