id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
42,0,14,1,600.0,UNSAT,3.0,67857,4367259,,81b51ef7a3fb3e49c3e6f503ae715c8ddabe7a48682bd77011ce239fccbe25e1,drat-trim,2.3,True,17.2,21:25:30,
50,0,14,1,600.0,UNSAT,0.3,6232,352135,,31d9976446bd0881c92e7a7a3c76a664df690402e313ae71bc7df7de30190fbd,drat-trim,0.2,True,17.3,21:25:30,
21,0,14,1,600.0,UNSAT,6.6,132823,9142877,,361d392d05deadb770d4edf1512cd324361b29441851bf10c5b566871f3c2c1b,drat-trim,6.2,True,17.5,21:25:31,
51,0,14,1,600.0,UNSAT,0.5,11256,739420,,886cf8ac279cf92db2bf9ab4e1054ad9d8ac2454cfc5b0377c9330cb33ec5f4d,drat-trim,0.4,True,17.7,21:25:31,
27,0,14,1,600.0,UNSAT,5.9,111350,7705660,,028404fe44a2e22839d469e24002dd19fb73c47b86a94dc4f25f1300538885a9,drat-trim,5.0,True,17.9,21:25:31,
44,0,14,1,600.0,UNSAT,3.7,81662,5577090,,b65f522e79ddafd76c8626ddca1b83d4680078347f2b0c8ffe5a18b5dc97867e,drat-trim,2.8,True,18.7,21:25:32,
47,0,14,1,600.0,UNSAT,2.6,53304,3696975,,d6f3f9ac9854274fc52a6522dcec0d36bc3da889702bbd1947c65f6495167e91,drat-trim,1.7,True,18.8,21:25:32,
54,0,14,1,600.0,UNSAT,1.4,32566,2293893,,48357fbae1482576ae9e19ed719377f84da882b70d7ba8bc9beff8e4b8319112,drat-trim,0.9,True,19.1,21:25:32,
52,0,14,1,600.0,UNSAT,1.7,39432,2581529,,aee39c7ef9bd7c4aa53f17aaff287e8570c79e922b2c0ef292fa605f0f33e6e9,drat-trim,1.2,True,19.7,21:25:33,
64,0,14,1,600.0,UNSAT,0.3,6578,347173,,0e80ff032be61260855df48a26ef62a88bd108d4add8e769982bb54b07cd0d79,drat-trim,0.2,True,20.2,21:25:33,
53,0,14,1,600.0,UNSAT,2.0,49672,3454233,,51cd9b0a96a253c0cabc5e70d430902288f4ec7fe7639a23f51495cc6604bb1c,drat-trim,1.4,True,20.3,21:25:33,
65,0,14,1,600.0,UNSAT,0.3,7026,388126,,f30ea56c04a2444a44e64a61686cf40c5d9efdf240205b1049efbd882439af3a,drat-trim,0.2,True,20.7,21:25:34,
66,0,14,1,600.0,UNSAT,0.3,7175,482554,,ef5b5ac66d6abdf6d5b6a4634ec0c1969fac34f01eeabba4522dda1af7bd9c2a,drat-trim,0.2,True,20.9,21:25:34,
68,0,14,1,600.0,UNSAT,0.3,7912,483396,,f24aad895e86802783ec019501926192d444c85b0b24a67733d481d54965d5a0,drat-trim,0.2,True,21.5,21:25:35,
