id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
61,0,14,1,600.0,UNSAT,3.6,83813,5953900,,10d8a242b2d41d269f167dfd205f7eb0b08b7294a49c90ec90a08ec90030e4b6,drat-trim,3.2,True,23.6,22:45:49,
87,0,14,1,600.0,UNSAT,0.6,12066,735693,,0aa8ef9e087070c021761ff701fc57749903e91ab3f54eecfed1e11f839a4840,drat-trim,0.3,True,23.6,22:45:49,
62,0,14,1,600.0,UNSAT,3.6,84741,5660740,,1187e86636ace3851f74fa15f8d8ec14cccd1775ef5bebf58fee826aa0957aa2,drat-trim,3.2,True,23.7,22:45:49,
77,0,14,1,600.0,UNSAT,2.6,65845,4205515,,5d69bb68f3302ea65897f4bcd0b5283c3d548780bf5b4d28854fc68ad3ef6cb0,drat-trim,2.3,True,24.2,22:45:49,
96,0,14,1,600.0,UNSAT,0.5,10438,624500,,2b26f4fd7a25a2140d7e13c5b0244057113d20c624f6786e934d2b1b67ff850a,drat-trim,0.3,True,24.4,22:45:49,
79,0,14,1,600.0,UNSAT,2.9,67020,4266742,,e98014a9d7447eacb91d498c072898275b528c60d8508979f5661d212c264e61,drat-trim,2.0,True,24.6,22:45:50,
88,0,14,1,600.0,UNSAT,1.2,28661,1993843,,552fa9cd59d196ad983c665c24682519f5c5634a33049c81431b98fc64317ca9,drat-trim,0.7,True,24.6,22:45:50,
89,0,14,1,600.0,UNSAT,1.3,30854,2131041,,28914bd5fadf8914e788ea6fe0c4d3f226f4eb57d7baa673887f9c9e4c8e7a45,drat-trim,0.9,True,25.0,22:45:50,
92,0,14,1,600.0,UNSAT,1.2,28247,1982771,,a746eeed77a6324c06bf2ba45747f42e90b5a35d00d230979d53ce8af24a4510,drat-trim,0.8,True,25.1,22:45:50,
93,0,14,1,600.0,UNSAT,1.2,29471,2159401,,8ed1af82cdc381252414c76a3b5f164a048b7684df10779c9154d772cdb0383e,drat-trim,0.9,True,25.5,22:45:50,
100,0,14,1,600.0,UNSAT,0.7,13619,899347,,0e189248ba7a2be9d19bfe2861bdae3ee24b72bd669490320336791215aac375,drat-trim,0.5,True,25.8,22:45:51,
99,0,14,1,600.0,UNSAT,0.8,18212,1563194,,b9ba21d12ff2888f6dd1c12c60f6e7797e9d2760418cd9ee334307f46a56da82,drat-trim,0.6,True,25.8,22:45:51,
102,0,14,1,600.0,UNSAT,0.6,11447,637866,,adc299727877b4947ef9fdbb3e4c63bc5d7aeecb53f7050cdca63f352f6e2ca6,drat-trim,0.4,True,25.9,22:45:51,
97,0,14,1,600.0,UNSAT,1.3,31397,2558356,,cf229a216706f61d566b6356bc4cdeb31c670e8911d5865084a5761d5de95636,drat-trim,0.9,True,25.9,22:45:51,
98,0,14,1,600.0,UNSAT,1.1,28908,1900752,,d09c47884c08b7863ef542eabe0294671c048ae9247753324c8e832e94a34b6e,drat-trim,0.9,True,26.2,22:45:51,
